publishedAt,authorDisplayName,textDisplay,likeCount;;;;;;;;;
2023-05-02T04:31:14Z,Willy Widhardjo,Tunggu aja sampai resmi di sahkan KPU sebagai capres nya,0;;;;;;;;;
2023-05-02T04:06:05Z,Gobox Driver,Ada stu lg lah capreny Bosmen Mardigu...,0;;;;;;;;;
2023-05-02T04:04:49Z,Muhammad Ichsan,Anies jozz,0;;;;;;;;;
2023-05-02T03:49:07Z,Hafizan Reza,Yakin onta Yaman ikut barisan capres😂😂,0;;;;;;;;;
2023-05-02T03:48:41Z,M Endi,Bismillah..anis rasyid baswedan,0;;;;;;;;;
2023-05-02T03:43:08Z,umar rusmana,Annis donk,0;;;;;;;;;
2023-05-02T03:26:14Z,Seti Yono,Saya tetap pilih capres yg bisa kerja bukan bermain kata2 yg humanis nasionalis bukan yg didukung radikalis dan eks napi teroris apalagi yg didukung sgkuni amin rais yg mau jualan politik identitasnya,0;;;;;;;;;
"2023-05-02T03:21:41Z,Ainur Rasyid,""Ganjar tholol, 😂😂"",0";;;;;;;;;
2023-05-02T03:06:38Z,Bang Pakpahan,Kami pilih BPK Prabowo Presiden RI kedepannya..<br>Mari kita dukung dan pilih Prabowo ..🙏,0;;;;;;;;;
2023-05-02T03:02:15Z,Safril Syah,Mau 1 juta pasang pun gak masalah.<br>Asal jgn dati Banteng Moncong Putih!!!<br>Naajiissss..!!!,0;;;;;;;;;
2023-05-02T02:56:41Z,Purjono Jono,paling nyuzu bu gede...🤣🤣🤣,0;;;;;;;;;
2023-05-02T02:53:58Z,Ali Sayidina,Tumbangkan banteng,0;;;;;;;;;
2023-05-02T02:53:39Z,Jong Hyun,calon2 golput nih kalo ga ada calon yang kompeten,0;;;;;;;;;
2023-05-02T02:31:43Z,Kusmana Fisika,Ganjar sajalag..yg lain belum kelihatan,0;;;;;;;;;
2023-05-02T02:31:20Z,Ganjar1st,Sukses pak Ganjar Pranowo 🇮🇩🇮🇩🇮🇩,0;;;;;;;;;
2023-05-02T02:28:50Z,Dewi Sti,Banyak nggak apa saya dicalonkan nggak,0;;;;;;;;;
2023-05-02T02:26:17Z,gaje bgt,ganjar dan pdip pilihanku.... selama pdip berkibar indonesia ga akan bs dijadikan gurun pasir,0;;;;;;;;;
2023-05-02T02:23:21Z,MUHAMAD IQBAL,Petugas partai mending nyalon ketua partai aja 😂,0;;;;;;;;;
2023-05-02T02:13:38Z,Sofian Hanif,Baru lord tarto yg kelihatan lord sengkuni kemana?<br>Hati2 dan waspada dg politik konspirasi dan rekonsiliasi,0;;;;;;;;;
2023-05-02T02:12:07Z,Sofian Hanif,Hati2 dan waspada dg partai munafik...<br>Umat Islam harus cerdas jangan taklid buta<br>Jadikan pelajaran pemilu yg kemaren2...,15;;;;;;;;;
"2023-05-02T02:02:09Z,NIALAN_BABE,""Kalau gua ,, pilih capres yg lebih bermutu dan yg jelas BUKAN DARI PDI-P (partai licik)"",1";;;;;;;;;
2023-05-02T01:49:46Z,she klipit,Kalau golkar dengan demokrat Koalisi maka nasdem jadi gelandangan.,0;;;;;;;;;
"2023-05-02T01:35:45Z,Alfi Zaini,""Sllu prabowo subianto,, yang ikhlas untuk rakyat"",1";;;;;;;;;
"2023-05-02T01:31:31Z,Hanang Anang,""Semakin banyak capres yg resmi maju, katanya semakin baik.<br>Menurutku semakin banyak capres yg maju, semakin terlihat orang yg ga tau diri, kepedean, dan ga bisa ngaca!"",0";;;;;;;;;
"2023-05-02T01:30:00Z,Rizal Hamzah,""Semoga tidak solo player, lebih ramai lebih baik..."",0";;;;;;;;;
2023-05-02T01:22:10Z,Rah Darma,PDIPERJUANGAN ❤️🇮🇩 NKRI 🇮🇩Ganjar Pranowo Presiden RI,0;;;;;;;;;
"2023-05-02T01:13:00Z,Fery Firdaus,""Anies baswedan untuk perubahan, sing penting berubah dulu wes"",0";;;;;;;;;
2023-05-02T01:10:43Z,Prawiro Rono,yg penting bukan rambut putih..,0;;;;;;;;;
"2023-05-02T01:09:25Z,Iman Fajri,""Ayo satu lagi, masih butuh alternatif nih"",0";;;;;;;;;
2023-05-02T01:08:19Z,edwinferdinandz,asal jangan PDIP deh aku,0;;;;;;;;;
2023-05-02T01:01:38Z,Adik Junaedi,Anies bas wedan sesuai janjinya perubahan liat aja JKT banyak perubahan.aiir d masukin ke bawah jln raya saya sebagai org awam ga ya tau itu campus dari mna?,0;;;;;;;;;
"2023-05-02T01:00:23Z,Taksatu Tak,""bangsa ini setiap hari penuh pertikaian,..ditambah 5 thn sekali pilpres,.. haaadeuuuh."",0";;;;;;;;;
2023-05-02T00:56:03Z,Muhammad irfan Setiadi,Siapapaun presidennya asal TGB wapresnya saya coblos 😊🤲,0;;;;;;;;;
2023-05-02T00:49:20Z,obi_ suruh,Pak Mahfut sama ridwan kamil,0;;;;;;;;;
2023-05-02T00:48:48Z,amri heroicman,Petugas partai...emang Indo punya moncong banteng..jijaay 😅,0;;;;;;;;;
2023-05-02T00:47:00Z,toni xxx,prabowo lah kasian juga,0;;;;;;;;;
"2023-05-02T00:36:40Z,Naidin Mari,""Pasangan capres cawapres JANGAN 2 PASANG, karna bisa terjadi pembelahan masyarakat. Saya usul supaya capres minim 3 orang maximal 5 orang"",0";;;;;;;;;
2023-05-02T00:35:23Z,nanto,Yg pasti bukan ganjar  yg lain oke lah,0;;;;;;;;;
2023-05-02T00:33:31Z,Zyen,Jangan Paksa aq dukung Calon yg suka Bokep🤣🤣,0;;;;;;;;;
2023-05-02T00:26:13Z,Lilik Ningsih,Pilihanku Pak Ganjar,0;;;;;;;;;
"2023-05-02T00:17:34Z,Aryofarm Semarang - boyolali,""Lebih banyak lebih bagus,dgn catatan sekali putaran,sekali putaran,tidak di putar² lagi...<br>Nilai yg paling unggul adalah pemenang,yg nilai kedua wapres,nilai ketiga menteri....dll.setelah selesai pemilu tinggalkan segala kepwntingan....fokus kepenti gan negara saja"",0";;;;;;;;;
2023-05-02T00:15:20Z,riyatmoko82,Siapa. Pun. Pun. Pemimpinnya.. Yang. Cinta. Terhadap. Negara. Segenap. Rakyat.. Insyaalloh. Itu. Yang. 👌👌👌😊😊😊❤❤😊,0;;;;;;;;;
2023-05-01T23:59:00Z,Imam Syuhadak,Sama aja....nanti yg kalah gabung juga di pemerintahan,0;;;;;;;;;
"2023-05-01T23:57:33Z,Arman diyanto,""Tetep partai Perindo di hati &quot"; calon presiden ku&quot;, Hary Tanoesoedibjo DAN Ahok &quot;",1
2023-05-01T23:33:52Z,Rayadi Sofyan,Prabowo boleh, Anis juga boleh asal jangan petugas partai aja, wkwkwk"",0";;;;;;
2023-05-01T23:31:24Z,Ari Suhari,Kenapa punya partai besar malah koalisi kenapa ngak mencalon diri sebagai presiden masing² 🤔🤔🤔🤔,0;;;;;;;;;
2023-05-01T23:30:45Z,Donald Kromb,si wowo dah pling mantep,0;;;;;;;;;
2023-05-01T23:29:57Z,Susatio,Klo maunya saya<br>Presidennya Mahfud MD<br>Wapresnya Gibran raka bumi,0;;;;;;;;;
2023-05-01T23:21:08Z,Papi 06,PDIP gagal  dua priode brkuasa tdk perhtikan kesejhtraan apratur dan pnsiunan asn TNI polri...,0;;;;;;;;;
2023-05-01T23:19:29Z,Petrus Riyanto,Aku pilih orang indonesia asli,0;;;;;;;;;
2023-05-01T23:16:54Z,RS channel tv,Mardigu wowik yg saya tunggu...,0;;;;;;;;;
2023-05-01T23:05:26Z,Ade Rana,Anis Baswedan RI 1,0;;;;;;;;;
2023-05-01T22:55:42Z,Ne' Tessa,Jokowi sajaaaaaa !!!!❤❤,0;;;;;;;;;
2023-05-01T22:47:48Z,Warjo Warjo,PDIp buang jauh jauh maap capres PDIP gk cinta rkyat tapi cinta makbanteng....,0;;;;;;;;;
2023-05-01T22:44:07Z,shadows,SAYA JAMIN WAN KABUDDD GAK BAKAL DAPAT TIKET,0;;;;;;;;;
2023-05-01T22:42:43Z,Dian Fajriah,Bissmillah ..jangan ada si moncong ..hilangkan,0;;;;;;;;;
"2023-05-01T22:31:08Z,Bambang Ekopramono,""Semua partAi mabuk kekuasaan, belum ada calon yang negarawan.!"",1";;;;;;;;;
2023-05-01T22:09:25Z,Aspiyah Aspiyah,Kadrun  pilihanx  lem aibon..!!,0;;;;;;;;;
"2023-05-01T22:08:16Z,Kanal Investasi,""Kami Rakyat sangat sangat sangat tdk peduli dgn elite2 siapapun mrk, mrk orang2 yg sangat sangat sangat kaya raya, tdk ada sedikitpun kekhawatiran thd mrk. Mrk hanya mencari kesenangan dg bermain-main. Klo pun kami memilih itu krn perintah agama, jgn sampe yg terpilih orang yg salah pembual penipu pembohong, jg yg rakus haus tamak akan jabatan kekuasaan dan duit. Jd jgn pernah berharap diberi kepedulian dari kami yahh"",0";;;;;;;;;
2023-05-01T22:07:31Z,Aspiyah Aspiyah,Tambah ruwet  !!!,0;;;;;;;;;
2023-05-01T21:59:15Z,Setia Awan,Gimanapyn pilihan tetep bpk Anis nggak di ragukan.lagi.kepinteranya pokoknya jgn pdip..pokoknya anis ..,0;;;;;;;;;
2023-05-01T21:38:25Z,Lopez Ahus,Pilih utama - kadrun sejati,0;;;;;;;;;
2023-05-01T21:31:28Z,Arief Lyla,SEMOGA 2024 ANIES BASWEDAN PRESIDEN NYA<br>😍😍😍❤❤❤❤❤,3;;;;;;;;;
2023-05-01T21:30:30Z,Samuel Hendry,Ganjar wae,0;;;;;;;;;
2023-05-01T21:14:09Z,Indi Hariadi,Saya pilih KDM (KANG DEDI MULYADI.)Kalau KDM maju,0;;;;;;;;;
2023-05-01T21:11:07Z,Admin Youtube,Yg jelas no untuk anis.<br>Jakarta sudah rugi pilih anis <br>DP nol % HOAX,1;;;;;;;;;
"2023-05-01T21:01:23Z,Siggit Ali,""Aaaagh... menurut aku ga&#39"; seru... Calon Capres &amp; Cawapres_nya ga&#39;" ok, menurut aku belom ada calon yg mumpuni buat gantiin Pak De Jokowi."",0";;;;;;
2023-05-01T20:43:14Z,Nice Day,Hati2...<br>Dr awal.pak Jokowi sdh pesan...HATI2...jangan terbuai Cashing yg sok agamis tp Zonk actin...Zonk prestasi...kyk dp Nol%,0;;;;;;;;;
2023-05-01T20:27:01Z,Khoiriyah PMITaiwan 🥰,Bismillah Insya Allah bpk Anies Baswedan Pemimpin Yang Adil Aamiin 🤲,11;;;;;;;;;
2023-05-03T12:51:47Z,Al Afif,@Khoiriyah PMITaiwan 🥰 hehehhe jos apanya buk?,0;;;;;;;;;
2023-05-03T10:48:08Z,Khoiriyah PMITaiwan 🥰,@Al Afif <br>BPK Anies Baswedan <br>Jos tenan 🤩,0;;;;;;;;;
2023-05-03T10:05:31Z,jembot keriting,Adil..?  Mau jual agama lagi..?,0;;;;;;;;;
2023-05-02T16:35:02Z,Al Afif,Joorrr,0;;;;;;;;;
2023-05-01T19:59:41Z,Nico pk31,ABG ( Asal Bukan Ganjar ),0;;;;;;;;;
"2023-05-01T19:32:38Z,YT SANGAR,""Yg kemarin kecewa krn pildun u 20 batal d indonesia,akankah kalian sdh siap kecewa seumur hidup jika ganjar jd presiden????"",0";;;;;;;;;
2023-05-01T18:45:21Z,albero chill,Wah asik nih isi komennya banyak yang uchiha prabowo atau anies armstrong.,0;;;;;;;;;
2023-05-01T18:38:41Z,AST view chanel,Andika perkasa R1,0;;;;;;;;;
2023-05-01T18:16:32Z,QIU - QIU CHANNEL,Liat anies....mukanya sombong,0;;;;;;;;;
2023-05-01T18:10:55Z,Risdianto 81,Sulawesi Anis....,0;;;;;;;;;
"2023-05-01T18:01:56Z,Selamat Manurung,""Dukung Ganjar, tak mau dukung bapak politik identitas."",0";;;;;;;;;
2023-05-01T17:54:09Z,NYONYA MENEER MANAGEMENT,Kelihatanya ALLAH .Pak Anies  menang❤❤❤,2;;;;;;;;;
2023-05-01T17:52:43Z,NYONYA MENEER MANAGEMENT,Jangan sampi kliru  jgn lupaPak Anies baswedan..insa ALLAH  menang 2024❤❤❤,0;;;;;;;;;
"2023-05-01T17:52:16Z,Ajik Suwastika,""Makin banyak makin semangat ya, 😂😂😂😂😂"",0";;;;;;;;;
2023-05-01T17:47:46Z,Nurwahyu Putra Alas Roban,Saya pilih dan dukung yang asli pribumi bukan prodak pendatang imigran,1;;;;;;;;;
2023-05-01T17:45:44Z,Chirom 12345,Tetap Pak Anis is the best one ..,4;;;;;;;;;
2023-05-01T17:34:30Z,Andri Hermansyah,Anies presiden,0;;;;;;;;;
"2023-05-01T17:23:38Z,Endang Rohanda,""Gak mungkin milih capres petugas partai, kapok😂"",0";;;;;;;;;
2023-05-01T17:08:14Z,Tasman 2105,Mau 4 or 10 termasuk pak Anies saya berani taruhan 3 or 9 gabung lawan pak anis pak anis pasti  menang asal KPU nya jujur ?!,0;;;;;;;;;
2023-05-01T17:02:36Z,S♤MP♡N,YG PASTI YG BERSANGKUTAN PDI...<br>GUA JAMIN AKAN NANGIS THN INI....😭😭😭,0;;;;;;;;;
2023-05-01T16:45:47Z,Bagas Aditya,anies cuma penggembira...,0;;;;;;;;;
2023-05-01T16:44:59Z,Fadhillah Hermawan,Prediksi gue 👇<br>Paslon 1 : Anies - AHY<br>Paslon 2 : Prabowo - Mahfud MD<br>Paslon 3 : Ganjar - Puan,0;;;;;;;;;
"2023-05-01T16:37:37Z,Abdul Azhari,""Siapa pun presiden kedepan saya dukung asal jangan nambah utang negara,,maluuuuu dikit-dikit gutang,,"",0";;;;;;;;;
2023-05-01T16:30:38Z,ine asri,Yg jelas ga akan milih anis dan puan😊,0;;;;;;;;;
2023-05-01T16:23:50Z,yakut Cholil,Saya sih pak Anies Baswedan kalu Prabowo atau Ganjar sama aja tinggal lanjutkan kerja yg sekarang,0;;;;;;;;;
2023-05-01T16:16:28Z,Melania Tiara,Sudah pasti anies,0;;;;;;;;;
2023-05-01T16:11:37Z,Christian Alfredo,Hahahahaha.... Ayooo nguyuuuu <br>Hahahahaha.... Ayooo nguyuuuu<br>Hahahahaha.... Ayooo nguyuuuu,0;;;;;;;;;
"2023-05-01T16:10:44Z,kahfi,""pilih ganjar aja &#39";<br>biar hutang indo tambah 10000 triliun.. <br>dari  pdi p aja ,biar ekonomi indonesia meroket lagi &quot;"..<br>😂semua harga meroket..<br>gaji pegwai ,anggota dewan, meroket.."",0";;;;;;;
"2023-05-01T16:10:28Z,cho cho,""Mahfud + tgb bisa jadi kuda hitam , soalnya ke 3 calon yg ada, masing2 punya rekam jejak yg lumayan kurang baik"",0";;;;;;;;;
2023-05-01T15:51:11Z,bacot buzzer,gw aja gak peduli siapa yg bakal jd presiden.<br>gw aja gak peduli mau pemilu apa kagak.<br>gw aja gak peduli mereka mau ngapain kedepannya.<br>bodoamat.,0;;;;;;;;;
"2023-05-01T15:42:52Z,Abdul Aziz,""HANYA PAK ANIES SAJA HARAPAN RAKYATl, yang lain gak penting....."",15";;;;;;;;;
2023-05-08T22:09:51Z,FaizBauketek,Kayanya keberadaan lu yang ngga penting,0;;;;;;;;;
2023-05-03T19:01:26Z,Oktavariza Nuarlis,komunis2 berjubah Muslim pada kepanasan 😂😂,0;;;;;;;;;
2023-05-02T16:17:11Z,June Abady,Harapan rakyat khayangan...😂😂😂,0;;;;;;;;;
2023-05-02T13:58:31Z,Pecinta Qosidah,harapan rakyat ghaib 🤣,1;;;;;;;;;
"2023-05-01T15:41:07Z,Andri indi Maroko,""ganjar gubernur daerah, anies gubernur istimewa jakarta, prabowo dari angkatan bersenjata,memimpin daerah lbh mudah dari daripada ibu kota negara,prabowo blm berhubungan dg rakyat,siapa yah yg hrs kami pilih....."",0";;;;;;;;;
2023-05-01T15:38:30Z,thadeus bie,Asal jangan dari PDI-P,0;;;;;;;;;
2023-05-01T15:27:13Z,Santoso Santoso,Kalau pak mafud yapres sy pilih pak mafud,0;;;;;;;;;
2023-05-01T15:25:40Z,Santoso Santoso,Di antara 4 capres gk ada yg sy pilih,0;;;;;;;;;
2023-05-01T15:24:38Z,sinyo alfihdo,Ganjar PDIP bakal hattrick...,0;;;;;;;;;
2023-05-01T15:23:32Z,Darlina,Akan 4 CAPRES?? <br>SESUAI DENGAN PERNYATAAN SALAH SATU PRODUK ROKOK <br>Kata nya : Lu enak sekarang  BANYAK PILIHAN <br>Produk rokok ini sejak orde baru selalu menampilkan REKLAME PILITIK NASIONAL  <br>Mereka oligarki yang sangat paham perkembangan politik nasional <br>SEMUA BISA DIATUR SESUAI SELERA OLIGARKI <br>Kapan pribumi merdeka dari jeratan oligarki ???,0;;;;;;;;;
"2023-05-01T15:22:41Z,imaji rupa,""saya mau lihat 2024 pimpinan partai merah gemetar dan menelan ludah karena kekalahan telak, amin. saya sendiri ga mau besok 2024 sepanas 2019 kemarin ada cebong kampret wkwkwkww biasa aja laah, politik ini, abu abu bro. mau pilih anies silahkan, mau pilih ganjar silahkan, saya sih pilih pak prabowo for 2024, kenapa? karena saya suka membaca buku, dari sejarah dll, saya milih pak prabowo saja bro, karena kemarin saya mau pilih ganjar, tapi kok cara dapat tiketnya dari pimpinan partai merah dengan pembatalan pildun, saya jadi ga simpati bro"",0";;;;;;;;;
2023-05-01T15:17:02Z,Kk Ratuuu,CAPRES SANDIAGA UNO,0;;;;;;;;;
2023-05-01T15:07:19Z,Caspel Be,klo ada 4 capres...maka yg di untungkan adalah anis..karna suara anis udh bulat..klo yg lainnya..<br>suaranya akn pecah..,0;;;;;;;;;
2023-05-01T15:07:10Z,PONTREN Arroudhoh lamaran,Tumbangkan PDIP di2024<br>Sarang korupsi dan sarang pki adalah berada dipartai PDIP.<br>Pilih pak ANIS PRESIDEN RI 2024,1;;;;;;;;;
2023-05-01T15:06:52Z,chanel mafia tegal,Pilihan ada di hati kita masing2,0;;;;;;;;;
"2023-05-01T15:05:55Z,Marwan supriyanto,""kapok dapet petugas partai..<br>orang cerdas pilih anies/prabowo, yg planga plongo pilih petugas partai..wkwk"",1";;;;;;;;;
2023-05-01T15:00:00Z,Firman Zld Family,Ganjar yes,0;;;;;;;;;
"2023-05-01T14:59:27Z,Ketut Agus,""pak ganjar/pak prabowo, jdi dilema milihnya,"",0";;;;;;;;;
"2023-05-01T14:59:06Z,Acong Tompomas,""Asal jgn pilih Anis,Amit&quot";"ni orng bodoh+tolol pgn kkuasaan.gk ada pnglmn krj mau nyapres"",0";;;;;;;;
"2023-05-01T14:55:46Z,Sugiono Inoac,""Aku tetap dukung Ganjar Pranowo jadi YouTuber saja.... Prabowo RI,1"",0";;;;;;;;;
2023-05-01T14:46:06Z,Tiger Noegroho,Kira kira siapa paling banyak hafalan Al Qurannya..itu yg saya pilih,0;;;;;;;;;
2023-05-01T14:40:32Z,Saefu Ahmad,Yg pasti rakyat harus memilih yg terbaik. Sudah jelas keturunannya.jelas pendidikannya.sudah jelas agamanya.sudah jelas kinerjanya.punya prestasi sejak dari sekolah sampai sekarang,1;;;;;;;;;
2023-05-01T14:37:00Z,Juwoto ahmad,Anis sudah di hati rakyat,0;;;;;;;;;
"2023-05-01T14:19:12Z,Crowne,""pelajaran dari 2 periode presiden terakhir, mending pilih ketum parpol, biar dia yang ngarahin partai, bukan presiden yang diarahkan 🤔"",0";;;;;;;;;
2023-05-01T14:18:17Z,Surian Ti,Jauhi ptgas partai. Cari ptugas Rakyat Indonesia.,1;;;;;;;;;
2023-05-01T14:18:13Z,Basbisbus Pisang rebus,Pilihan ku pa Anies.<br>Mari orang orang yang normal kita pilih pa Anies.,4;;;;;;;;;
2023-05-01T14:13:35Z,Dimas Adhitama,Puan maju biar dapet suara paling sedikit pasti malu,0;;;;;;;;;
"2023-05-01T14:10:30Z,Pojok Gunung Kendeng,""Semua Netizen hrs Tahu, siapapun  Presiden  Indonesia sampai kapanpun PASTI TRAH RAJA2 JAWA.... siapapun yg bkn trah tsb jk nyapres dipastikan hy Tumbal semata . <br>(Sy pilih Prabowo)"",0";;;;;;;;;
2023-05-01T14:09:44Z,na nanang,Aki daus  75 th senior PDIP re formasi sdh 25 th PDIP sdh 5 de kade bnyk partai kontribusi apa yg sdh klian brikan utk ngri ini,0;;;;;;;;;
"2023-05-01T14:09:00Z,Julham Azwier,""Jangan adalagi yg pakai ijazah palsu.<br><br>Yg penting bukan Partai Wong Licik. <br>Kapok mu kapan...<br><br>Kita pilih Capres, bukan Petugas Partai Wong Licik."",1";;;;;;;;;
2023-05-01T14:05:48Z,Alvian Rimbang Pramudyo,Prabowo For Presiden 🔥 🔥 🔥 🔥,0;;;;;;;;;
"2023-05-01T14:03:47Z,AJ LBK,""Siapapun presidennya yang miskin tetap miskin,makan cari sendiri 😂😂"",0";;;;;;;;;
2023-05-01T14:00:46Z,Ricky Dyrga,Atau gini aja biar enak.<br>4 capres boleh. Yg suara paling banyak jadi presiden. Yg paling banyak no 2. Jadi wapres.,0;;;;;;;;;
"2023-05-01T13:57:56Z,Ricky Dyrga,""Kalau Q ya gak pak Anis pak Prabowo. Pengen suasana baru. Pemimpin baru, partai penguasa baru. Uda cukup 10 tahun buat PDIP. Gantian donk. Biar kami rakyat ingin merasakan perbedaan.😎😎.<br>Kalau PDIP sampai 20 tahun memimpin apa bedanya dgn ORDE baru. 32 tahun.<br>Reformasi Masih jilid 2"",0";;;;;;;;;
2023-05-01T13:55:40Z,Topup Iman,Tengelam partai yg jago korup dan capres nya !! Jgn sampai bansis di korup.lagi !! Blm.lagi harun masiku trtawa lepas skrng krn ada yg &quot; melindungi &quot; 2024 pilih pak agar partai terkorup di bubarkan.<br>Begitu juga harun mssiku akan trrtangkap dan brrsuara,0;;;;;;;
2023-05-01T13:54:05Z,Ali Ejr.,Asal bukan banteng,0;;;;;;;;;
2023-05-01T13:51:41Z,Zoya Mahreen,Anies Ajha,0;;;;;;;;;
2023-05-01T13:50:17Z,Untung Suropati,Au ah gelap,0;;;;;;;;;
2023-05-01T13:33:46Z,vinita,Terserahlah siapa aja yg ptg jgn anis,0;;;;;;;;;
2023-05-01T13:22:53Z,Nana Oktaviani,ogah pilih kacung partai,0;;;;;;;;;
2023-05-01T13:22:35Z,ahan,Bukan seru tapi dibodohi,0;;;;;;;;;
2023-05-01T13:19:49Z,julio,JANGAN dukung capres PETUGAS PARTAI yg GG tau salahnya nonton BOKEPPP. dan dukung PDi partai korup,0;;;;;;;;;
2023-05-01T13:19:31Z,Akmal knapa mau di tonton klo tdk suka Akmal,anis...,0;;;;;;;;;
"2023-05-01T13:10:17Z,Nur Ubaidillah,""Bàpak H. Anies Rasyid Baswedan, S.E., M.P.P., Ph.D Presidenku"",0";;;;;;;;;
2023-05-01T13:06:58Z,Faldi bae207,ganti presiden ganti juga bawahan,0;;;;;;;;;
2023-05-01T13:04:27Z,Santanu Santanu,Mau muntah pada rakus partai ya,0;;;;;;;;;
2023-05-01T13:00:50Z,Arifin Noor,Dari kota SERIBU SUNGAI KOTA BANJARMASIN KAL SEL mendukung Bapak Anies Baswedan titik,2;;;;;;;;;
2023-05-01T12:59:41Z,Suparlan Segaran,Mestinya PUAN Maharani dr PDIP.trah bungkarno.pewaris tahta....diganti saja Ganjar.,0;;;;;;;;;
"2023-05-01T12:58:40Z,Denmase Haryanto,""Pd jaman Orba, partai merah (PDI) hampir selalu berseberangan dgn partai hijau (P3) yg ber religi penengahnya adalah Golkar. Sekarang kok akur. Aku malah curiga, dan tdk akan memilihnya."",1";;;;;;;;;
"2023-05-01T12:54:37Z,Yuspianur Yuspianur,""Tidak pada PDI,tidak pada Ganjar"",0";;;;;;;;;
2023-05-01T12:53:32Z,Syahrudin Wahab,Harapan saya minimal ada 3 calon....biar seru....rakyat juga banyak pilihan,1;;;;;;;;;
2023-05-01T12:52:43Z,rahman a,Bukannya opp dan pan sdh gabung ke pdi?,0;;;;;;;;;
2023-05-01T12:52:20Z,Maung Kulon,Gw pilih yg punya program OK OC😊,0;;;;;;;;;
"2023-05-01T12:45:03Z,Murdayana 08,""Prabowo,Anis,..gabung tak terkalahkan"",0";;;;;;;;;
2023-05-01T12:31:28Z,Eddy K,Pres. Anis atau Prabowo. Ini asli petugas rakyat.👍,57;;;;;;;;;
2023-05-09T05:08:52Z,Reser Gaming,Silahkan kallian gontok gontokan...pendukung jokowi full akan pindah ke pak ganjar🎉🎉🎉❤,0;;;;;;;;;
2023-05-09T04:48:24Z,Groxinia•,​@Suryo Jenar trs Jawa lagi gitu? wkwk,0;;;;;;;;;
"2023-05-09T02:52:44Z,Air Langga,""@Jagoan Emak yg capres dan cawapres nya bukan Anis, hanya manusia satu itu yg namanya Anis yg tdk layak jd pejabat nagara."",0";;;;;;;;;
"2023-05-09T02:49:51Z,Air Langga,""@My Husband kadrun keluar LG, klo ada pemilu datang,kartun&quot";" pada keluar,kalian itu bisa apa ?"",0";;;;;;;;
"2023-05-09T02:48:43Z,Air Langga,""Ya Alloh ,Anis kok di sebut sebut petugas rakyat,di sejajarkan Prabowo,ya jauh Anis sama pak Prabowo,Anis itu hanya pandai bicara tapi tdk bisa merealisasikan apa yg di katakan nya,tdk pandai bekerja.anis itu......"",0";;;;;;;;;
"2023-05-01T12:29:56Z,Murlinah Munigar,""Aku pilih pemimpin negeriku INDONESIA tercinta, milik ibu pertiwi haruslah putra terbaik Indonesia, bukan keturunan asing apalagi penganut politik identitas.Saya pilih yg rekam jejaknya baik @ganjar_pranowo 👍❤️🇲🇨💪"",0";;;;;;;;;
2023-05-01T12:28:33Z,Pangkalan Jogja,Semoga beneran 4 deh. Bosen klo 2 terus,0;;;;;;;;;
2023-05-01T12:24:08Z,Dul Dulgun,Perlu perubahan untuk menuju masa depan,0;;;;;;;;;
2023-05-01T12:23:38Z,Hati Murni,Awas hati² apapun ditempuh demi mengamankan program 2 rezim yg sudah ada dan melanjutkan,0;;;;;;;;;
2023-05-01T12:23:15Z,Lucy,mantap..makin bnyk pilihan..lebih bagus..kl cuma 2 bahaya..bs ada perpecahan,0;;;;;;;;;
2023-05-01T12:21:47Z,Matngali Harianto,Pilihan terbaik saat ini adalah Bp Anis Rasyid Baswedan. <br>Mari kita dukung untuk kebaikan NKRI.,6;;;;;;;;;
2023-05-01T12:56:59Z,putra Ankara murka,Gassss bang dukung Anies 💪,2;;;;;;;;;
2023-05-01T12:20:47Z,Langit Biru,Pak SBY berakhir jabatan nya dngn tenang.. <br>Jokowi masa jabatan mau berakhir kok keliatan kawatir.. <br>😂😂😂😂😂😂,0;;;;;;;;;
2023-05-01T12:18:42Z,Jaka Gledek,Blm ada capres visi misi untuk rakyat nya semuanya dpt pekerjaan dinkri nya secara mudah,0;;;;;;;;;
"2023-05-01T12:15:15Z,Jeffry,""Pilih yg bukan petugas partai,<br>Siapapun asalkan bukan petugas partai,<br><br>Jagn siasiakan suara anda yg bikin petugas partai menang, <br><br>Tidak memilih dia, tapi dia yg bakal menang, akan kah terjadi????"",0";;;;;;;;;
2023-05-01T12:04:26Z,yayan alfian,Duet ganjar puan indonesia maju….,0;;;;;;;;;
2023-05-01T11:58:28Z,sarana dakwah Islam official,Strategi mecaj suara muslim,0;;;;;;;;;
"2023-05-01T11:57:42Z,dozz,""Nanti kalau sudah jadi presiden banjir di jawa tengah gampang di atasi, seperti janji yang dulu, kalau sudah jadi presiden banjir di jakarta gampang di atasi."",0";;;;;;;;;
"2023-05-01T11:54:56Z,Arie Kurniawan,""Inget sodaraku,cukup presiden kita yg ke 6 aja yg asalnya dri bnteng"",0";;;;;;;;;
2023-05-01T11:48:10Z,tidak tau,Prabowo presiden,0;;;;;;;;;
2023-05-01T11:40:41Z,Tri Arga Tanjung,partai lambang Ka&#39;bah..yg ente dukung  yg anti Islam..malu2in aja..Kwalat ente..,0;;;;;;;;
2023-05-01T11:34:58Z,Syahroem Efendhy m,Ganjar.....ajalah,0;;;;;;;;;
